,AAPL,AAPL,AAPL,AAPL,AAPL,ADBE,ADBE,ADBE,ADBE,ADBE,CRM,CRM,CRM,CRM,CRM,CSCO,CSCO,CSCO,CSCO,CSCO,FTEC,FTEC,FTEC,FTEC,FTEC,INTC,INTC,INTC,INTC,INTC,MA,MA,MA,MA,MA,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,PYPL,PYPL,PYPL,PYPL,PYPL,V,V,V,V,V
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29 00:00:00-05:00,182.66,182.8,177.7,179.55,38797596.0,246.36,252.25,244.31,249.09,3317437.0,139.85,142.88,139.27,139.75,7234932.0,46.9,47.76,46.9,47.35,20180010.0,53.62,53.9,53.12,53.5,292851.0,48.49,48.56,47.63,47.69,20820432.0,202.05,202.05,196.31,196.73,4528570.0,110.33,111.115,109.03,110.2,24726368.0,160.0,161.5,156.14,157.3963,13085739.0,85.37,85.675,83.79,84.26,5971077.0,140.69,140.7,138.71,139.13,8087210.0
2018-11-30 00:00:00-05:00,180.29,180.33,177.03,178.6,28559844.0,250.23,251.57,247.09,251.02,2926119.0,138.89,143.22,138.28,142.84,6847626.0,47.27,47.9099,46.92,47.87,18619094.0,53.58,54.04,53.3,54.0,386356.0,47.95,49.29,47.56,49.29,25936231.0,196.59,201.67,195.8,201.13,3819828.0,110.7,110.97,109.36,110.89,23684552.0,157.75,163.8599,155.72,163.66,15651204.0,84.39,85.7,83.66,85.7,7454734.0,139.01,142.26,138.63,141.59,6863291.0
2018-12-03 00:00:00-05:00,184.46,184.94,181.21,184.93,35606774.0,260.71,260.72,251.8172,255.26,3703404.0,146.3,147.07,142.56,144.13,6282663.0,48.32,48.79,48.08,48.73,21173466.0,55.33,55.43,54.58,55.18,842501.0,50.0,50.84,49.53,50.13,25263427.0,206.01,209.91,205.94,209.85,5837309.0,113.0,113.42,110.73,112.09,29289900.0,172.6,174.68,167.34,170.04,20950168.0,87.29,88.84,87.19,87.98,8880292.0,145.0,145.72,143.855,145.03,9565189.0
2018-12-04 00:00:00-05:00,180.95,182.3899,176.27,176.67,35659368.0,253.22,254.71,244.98,245.79,3213924.0,142.73,145.2,138.8,139.26,6045591.0,48.7,49.1388,47.25,47.335,24896807.0,54.8,54.91,52.9604,53.05,532836.0,49.52,49.6,47.675,47.74,27200565.0,207.39,209.52,199.62,200.6,5181616.0,111.94,112.6373,108.2115,108.5,35555672.0,168.24,168.44,156.5,157.15,18877112.0,87.24,88.47,84.02,84.17,6913443.0,143.13,144.35,138.5,138.77,11218516.0
2018-12-06 00:00:00-05:00,171.76,174.78,170.42,174.77,38911135.0,240.0,250.68,237.96,250.68,3558235.0,134.8,142.04,132.75,142.03,8501720.0,46.99,48.46,46.47,48.38,35286502.0,51.86,53.17,51.53,53.15,624026.0,46.8,48.38,46.52,48.37,27424006.0,194.8,203.3673,194.22,203.03,5572671.0,105.82,109.24,105.0,109.19,42565498.0,151.44,158.492,150.81,158.3,16202223.0,81.82,85.83,81.29,85.82,8534001.0,135.04,141.07,133.48,141.06,13629297.0
2018-12-07 00:00:00-05:00,173.49,174.49,168.3,168.38,37358874.0,248.39,249.26,237.65,238.02,3206675.0,141.9,142.37,134.735,135.9,5525249.0,48.16,48.485,46.36,46.41,30866745.0,52.97,53.23,51.14,51.37,423094.0,47.94,48.06,46.23,46.23,26938852.0,203.78,206.52,194.9,196.5,4239603.0,108.38,109.45,104.3,104.78,38132100.0,158.46,158.87,145.616,147.59,16277689.0,84.96,85.99,81.97,82.78,6339863.0,140.82,142.13,135.9938,137.14,8598973.0
2018-12-10 00:00:00-05:00,165.0,170.09,163.33,169.61,57206552.0,237.46,245.395,237.0101,244.08,2609321.0,135.16,139.49,133.18,137.27,5400590.0,46.3,47.13,45.815,46.85,26047723.0,51.17,52.2203,50.8501,52.03,686905.0,46.28,47.46,46.01,47.21,20110551.0,194.65,198.7212,193.001,197.95,3713639.0,104.8,107.98,103.89,107.56,35397587.0,145.8,152.8599,145.65,151.88,14841791.0,83.25,85.5,82.76,84.94,8219795.0,136.25,138.27,134.8555,137.83,6022139.0
2018-12-11 00:00:00-05:00,171.66,171.79,167.0,168.67,41305424.0,251.43,251.75,242.7845,245.34,2894283.0,140.59,140.7,135.59,136.81,3811773.0,47.86,47.9,46.71,47.05,22899734.0,52.86,52.92,51.6945,52.09,228169.0,47.9,48.59,47.13,47.38,19177185.0,201.08,201.4,196.06,197.78,3196712.0,109.8,110.95,107.44,108.66,39159096.0,155.56,155.89,145.0,148.21,16224714.0,86.01,86.9,84.56,85.52,7178513.0,139.94,140.05,135.92,136.79,6881757.0
2018-12-12 00:00:00-05:00,170.4,171.92,169.02,169.04,30803351.0,249.99,251.56,245.04,245.49,3301332.0,141.79,144.03,139.55,140.09,5976486.0,47.92,48.2,47.36,47.41,18943453.0,52.91,53.33,52.52,52.5329,324941.0,48.58,48.64,47.41,47.82,20707027.0,200.46,205.96,200.26,200.37,4389608.0,110.89,111.27,109.04,109.08,29976735.0,148.42,152.78,144.82,148.84,15672860.0,86.84,88.46,86.51,86.56,9656027.0,139.3,140.88,137.75,137.84,7186721.0
2018-12-13 00:00:00-05:00,170.49,172.57,169.22,170.82,29424166.0,248.15,251.6,245.2,247.69,3878308.0,141.5,143.63,139.579,141.11,3894104.0,47.68,47.965,47.13,47.48,17737511.0,52.84,53.08,52.26,52.54,269268.0,48.26,48.58,47.855,48.29,15264105.0,200.8,202.2,195.31,198.86,3921720.0,109.58,110.87,108.63,109.35,26137509.0,150.79,153.38,147.44,148.89,11193992.0,87.73,88.71,86.41,87.54,7234016.0,138.3,139.13,136.15,137.49,6052874.0
2018-12-14 00:00:00-05:00,169.0,169.08,165.28,165.4,36692953.0,240.76,240.92,229.91,230.01,11460749.0,138.88,140.71,136.38,137.02,4798273.0,46.37,46.615,45.64,45.8,23152849.0,51.9,52.193,51.25,51.31,301365.0,47.89,48.76,47.85,47.86,19281826.0,196.6,197.24,193.19,195.33,3239714.0,108.25,109.26,105.5,106.02,40456740.0,147.21,150.59,145.5,146.42,11037155.0,86.38,87.94,85.42,85.92,5717076.0,135.69,136.72,134.55,135.09,7592973.0
2018-12-17 00:00:00-05:00,165.45,168.35,162.73,163.97,37985427.0,226.93,230.63,220.48,221.38,6397963.0,134.31,135.5,129.97,130.83,7056514.0,45.82,46.29,43.905,44.2,29760373.0,51.07,51.39,49.7434,50.11,645549.0,47.86,48.41,46.66,47.07,21352353.0,193.5,193.5411,188.7658,190.56,4410828.0,105.41,105.8,101.71,102.93,42274046.0,145.24,148.15,141.24,143.5,15463107.0,85.69,86.3,83.3508,84.09,6892128.0,134.21,134.43,130.69,131.44,9894361.0
2018-12-18 00:00:00-05:00,165.38,167.53,164.39,165.87,29845988.0,222.53,228.13,221.55,226.19,4868292.0,132.14,133.68,130.13,132.29,5825835.0,44.55,44.61,43.73,44.05,22828204.0,50.51,50.94,50.14,50.54,726344.0,47.47,48.45,47.36,47.73,23375187.0,192.06,194.35,190.1,191.63,3402598.0,103.75,104.51,102.52,103.94,37008892.0,145.35,150.33,144.25,146.93,13552372.0,84.7,86.37,84.62,85.51,8146331.0,132.29,134.17,131.8,132.7,7997342.0
2018-12-19 00:00:00-05:00,166.0,167.45,158.7,160.76,41382586.0,225.92,231.02,221.11,224.51,4993027.0,131.98,136.5,129.5,131.03,6410221.0,43.89,44.92,42.57,43.14,28747234.0,50.5,51.38,49.07,49.62,681344.0,47.49,47.73,45.38,45.56,34068413.0,190.93,194.35,184.76,187.2,5001402.0,103.65,106.88,101.35,103.71,54251060.0,145.58,147.7445,136.43,138.49,17831918.0,85.63,87.8,82.93,83.98,10061405.0,132.93,135.87,129.52,131.25,9638601.0
2018-12-20 00:00:00-05:00,160.4,162.11,155.3,156.84,58947341.0,223.0,224.85,212.83,218.67,5615724.0,129.25,132.33,122.64,127.66,10931466.0,42.99,43.23,41.87,42.48,33938336.0,49.36,49.8,47.31,48.64,2420259.0,45.41,46.31,45.01,45.561,30878583.0,185.6,188.34,180.23,182.73,5382706.0,103.05,104.31,98.78,101.42,58498110.0,138.17,141.8,132.688,135.18,17610995.0,83.78,84.87,80.82,82.48,11363236.0,130.16,132.01,127.15,128.82,12287802.0
2018-12-21 00:00:00-05:00,156.86,158.16,149.63,150.85,72723677.0,219.55,222.26,207.37,208.77,7918675.0,128.57,129.39,122.46,122.86,8863936.0,42.91,43.46,41.74,41.81,49488706.0,48.5,48.95,46.77,46.99,917707.0,45.75,46.65,44.8,44.83,42245457.0,181.2,185.27,175.0,175.19,6782048.0,101.63,103.0,97.46,98.07,85771956.0,136.17,137.5,128.46,129.57,18599607.0,82.81,83.77,77.69,78.14,14928926.0,127.18,130.33,122.9501,124.03,17599931.0
2018-12-24 00:00:00-05:00,148.15,151.55,146.44,146.62,34312501.0,206.9,212.58,205.01,205.01,2699935.0,121.14,124.84,120.16,121.42,4379966.0,41.7,41.87,40.25,40.29,22296241.0,46.53,47.03,45.76,45.76,1097937.0,44.63,45.17,43.54,43.58,16984258.0,173.15,177.98,171.89,174.95,3891251.0,97.68,97.97,94.0,94.04,40122880.0,126.49,129.9799,124.5,127.065,10832263.0,77.48,79.3199,76.7,77.02,6131595.0,122.08,125.21,121.6,121.82,7566312.0
2018-12-26 00:00:00-05:00,148.3,157.22,146.72,157.18,52488787.0,206.53,222.96,206.25,222.96,5436830.0,122.52,130.9,122.07,130.86,6251343.0,40.68,42.5,40.4,42.5,27102845.0,46.11,48.44,45.8201,48.43,821607.0,44.0,46.2,43.51,46.18,24299082.0,176.0,186.5,176.0,186.48,4302239.0,95.14,100.6,93.96,100.53,44729788.0,128.94,133.14,124.46,133.13,16359079.0,77.7,82.79,77.65,82.77,9242171.0,123.02,130.22,123.0,130.22,9580610.0
2018-12-27 00:00:00-05:00,155.84,156.77,150.07,156.12,46950454.0,219.99,224.97,214.16,224.97,3268881.0,128.8,135.12,127.84,135.12,6980265.0,41.89,42.93,41.15,42.91,22161905.0,47.83,48.85,47.0,48.83,616488.0,45.62,46.36,44.67,46.36,22544257.0,183.98,188.65,180.1628,188.65,3995394.0,99.3,101.19,96.4,101.05,41666659.0,130.99,132.38,125.18,131.23,14526130.0,81.33,84.29,80.24,84.29,6727379.0,127.99,131.98,126.52,131.92,8094711.0
2018-12-28 00:00:00-05:00,157.47,158.52,154.55,156.07,37588889.0,227.58,228.11,220.87,222.93,2705820.0,136.0,136.8799,132.61,134.44,6470363.0,43.17,43.525,42.46,42.735,18786027.0,49.19,49.6008,48.36,48.79,712880.0,46.51,47.74,46.3,46.665,20936309.0,189.71,190.1,184.181,186.23,3574801.0,102.09,102.41,99.52,100.3487,33525337.0,131.99,137.39,130.31,133.456,14975672.0,85.0,85.23,82.34,83.1699,5956588.0,133.08,133.62,129.66,130.91,6418861.0
2018-12-31 00:00:00-05:00,158.53,159.36,156.51,156.7,29014557.0,225.56,227.33,223.235,224.61,2270166.0,136.0,137.97,134.49,136.11,4602700.0,43.19,43.55,42.89,43.06,13957586.0,49.26,49.49,48.89,48.94,682360.0,47.09,47.48,46.55,46.625,14720618.0,186.92,189.0,186.36,187.16,3065135.0,101.29,102.4,100.44,100.83,24324186.0,135.4,136.71,132.26,132.5385,9822585.0,84.24,84.48,82.55,83.58,5560027.0,131.68,132.44,130.23,131.17,6150239.0
2019-01-02 00:00:00-05:00,154.89,158.85,154.23,157.5225,27803621.0,219.91,226.17,219.0,224.13,2350847.0,133.4,136.83,133.05,135.29,4111694.0,42.28,43.2,42.21,42.889,19021607.0,48.4,49.6,48.33,49.27,368330.0,45.96,47.47,45.77,47.0194,14228698.0,185.83,190.82,185.31,189.515,3185370.0,99.55,101.75,98.94,101.01,26692255.0,130.64,138.48,130.05,136.0,10849501.0,82.38,86.2,82.24,85.611,8218119.0,130.0,133.74,129.6,132.86,7588245.0
2019-01-03 00:00:00-05:00,143.98,145.72,142.0,142.29,82418448.0,220.88,223.63,215.15,215.96,3046398.0,133.48,134.78,130.3,130.46,5338393.0,42.38,42.41,41.02,41.068,24975944.0,48.16,48.32,46.94,46.96,429528.0,46.15,46.28,44.535,44.61,25762964.0,187.5,187.51,181.01,181.295,4469926.0,100.0,100.185,97.4,97.5,34611003.0,133.79,135.16,127.6932,128.37,15496092.0,84.36,84.75,82.1,82.22,8009719.0,131.21,131.28,128.09,128.34,8326055.0
2019-01-04 00:00:00-05:00,144.53,148.5499,143.8,148.12,51267225.0,219.84,227.65,217.48,226.15,3382649.0,133.5,139.32,132.22,137.85,5795726.0,41.85,43.0,41.53,42.89,22137113.0,47.72,49.185,47.54,48.94,395068.0,45.835,47.57,45.54,47.18,28447250.0,184.85,191.253,184.44,189.51,3745341.0,99.72,102.51,98.93,101.775,35976325.0,130.94,137.73,129.7,135.85,13378304.0,83.71,86.91,83.37,86.22,7500221.0,130.44,134.5886,130.13,133.47,8600537.0
2019-01-07 00:00:00-05:00,148.7,148.83,145.9,147.91,49982480.0,229.95,232.6,227.29,229.81,2779235.0,141.02,143.39,138.79,142.19,8369604.0,42.86,43.645,42.76,43.235,15947432.0,49.01,49.83,48.95,49.52,343443.0,47.1,47.995,46.75,47.525,16202761.0,190.63,193.02,189.71,191.455,3719213.0,101.64,103.2681,100.98,102.15,28570376.0,138.5,144.89,136.43,143.61,16318300.0,86.42,87.55,86.02,86.98,9249110.0,134.45,137.169,132.72,136.1826,8492959.0
2019-01-08 00:00:00-05:00,149.56,151.82,148.52,150.63,36592406.0,232.65,233.77,228.3298,232.61,3126332.0,144.73,146.46,142.8909,145.81,8010655.0,43.57,43.94,43.1,43.515,16071842.0,49.99,50.1533,49.351,49.94,417979.0,47.8,48.03,46.78,47.725,18805775.0,189.9,192.49,188.5,192.15,4487868.0,103.04,103.97,101.7134,102.73,25193769.0,146.69,146.78,136.9,139.6,18128834.0,88.11,88.895,87.69,88.67,6928762.0,137.97,138.19,135.96,136.7,7620106.0
2019-01-09 00:00:00-05:00,151.29,154.53,149.63,153.37,40827842.0,234.01,238.59,232.0,234.96,2607541.0,146.89,147.5,144.53,145.95,4640468.0,43.87,43.87,43.17,43.29,18854200.0,50.23,50.85,50.19,50.57,267889.0,47.96,48.57,47.78,47.97,17386573.0,194.3,196.55,193.28,195.52,4659079.0,103.86,104.88,103.2445,104.25,27578681.0,141.9,144.49,139.86,142.59,14177005.0,88.81,90.315,88.5,89.435,8278728.0,138.3,139.48,137.62,138.2501,8580410.0
2019-01-10 00:00:00-05:00,152.5,153.97,150.86,153.55,32553301.0,233.77,238.04,231.71,237.89,2237562.0,143.77,147.11,143.76,147.02,4317825.0,43.11,43.26,42.58,43.25,18711208.0,50.26,50.86,50.0,50.83,205946.0,47.75,48.65,47.41,48.51,18339139.0,193.03,197.15,191.32,197.13,2973736.0,103.22,103.66,102.38,103.57,23141246.0,141.8,145.58,139.36,145.3,12170896.0,89.1,90.79,87.918,90.671,6149148.0,136.81,138.8,136.36,138.7,5540686.0
2019-01-11 00:00:00-05:00,152.88,153.7,151.51,152.0534,22850904.0,235.71,239.32,235.2363,237.44,2562610.0,146.56,148.0345,145.61,147.2,4453642.0,43.11,43.54,42.885,43.475,13422258.0,50.59,50.84,50.4795,50.77,122102.0,48.1,49.291,48.05,48.86,16742369.0,196.07,196.7,194.71,195.68,2146918.0,102.95,103.44,101.64,102.81,23708629.0,144.33,149.75,143.21,148.91,20422272.0,90.11,91.1442,90.1,90.6199,6260174.0,137.75,138.6,137.41,137.9,4938149.0
2019-01-14 00:00:00-05:00,150.85,151.27,149.22,149.76,26038136.0,235.33,236.255,231.9587,234.86,1804739.0,145.75,146.73,144.7,145.87,3981601.0,43.08,43.39,43.0,43.245,12267324.0,50.35,50.47,50.13,50.33,265054.0,48.55,48.83,48.3,48.4201,10953974.0,194.38,197.0,194.0,195.41,2821246.0,101.9,102.8716,101.26,102.12,19299980.0,146.72,151.46,145.77,150.745,17220809.0,89.95,90.81,89.55,90.4999,5111405.0,136.99,138.13,136.65,137.18,5331425.0
2019-01-15 00:00:00-05:00,150.27,153.39,150.05,152.95,25862287.0,237.9,243.93,237.2552,242.22,2991072.0,146.35,149.86,145.8,149.0,4843790.0,43.33,44.04,43.15,43.99,14513365.0,50.4,51.13,50.4,51.01,155251.0,48.71,49.13,48.44,48.54,19174034.0,195.22,197.35,193.1,196.43,2790828.0,102.51,105.05,101.88,104.78,26725036.0,151.76,153.35,149.13,149.5,14502817.0,90.64,91.91,90.19,91.585,8342791.0,136.96,137.72,135.25,137.065,6259402.0
2019-01-16 00:00:00-05:00,153.08,155.88,153.0,154.91,27032885.0,243.6,244.0,239.68,241.76,1909530.0,149.15,149.79,147.8,148.5,3001302.0,44.12,44.24,43.7605,43.955,13516709.0,51.11,51.415,51.029,51.11,220216.0,48.6,48.89,48.12,48.13,13183521.0,197.51,198.41,196.5,197.66,2535548.0,105.26,106.255,104.96,105.39,24069834.0,150.97,152.3,148.615,148.72,10705774.0,91.72,92.35,90.21,90.51,7318153.0,138.4,138.87,137.32,137.4,5819511.0
2019-01-17 00:00:00-05:00,154.2,157.66,153.26,155.53,26717099.0,240.13,245.04,238.7801,244.9075,2479925.0,148.54,150.72,147.685,149.88,3356036.0,43.87,44.53,43.8,44.205,16086586.0,50.94,51.75,50.8987,51.44,290007.0,48.0,48.84,47.905,48.46,13819492.0,197.45,200.4,197.1,199.31,2392502.0,105.0,106.625,104.76,106.1,22660985.0,147.51,153.33,146.41,151.73,11476816.0,90.25,90.87,89.81,90.35,9360352.0,136.97,137.91,136.59,137.32,5037018.0
2019-01-18 00:00:00-05:00,157.5,157.88,155.9806,156.57,30450605.0,247.45,250.68,244.45,247.19,3526912.0,151.83,153.27,150.24,152.39,5060899.0,44.48,45.35,44.31,44.995,23193776.0,51.91,52.39,51.67,52.19,381700.0,49.11,49.38,48.69,49.06,24295092.0,201.18,202.53,200.02,201.79,3470811.0,107.46,107.9,105.92,107.6,34864877.0,153.73,157.98,151.65,156.91,15317697.0,91.35,91.44,89.78,91.03,10862714.0,138.31,138.53,136.64,138.43,7577692.0
